ingredient_id,ingredient_name,language,is_alcoholic,old_category_id,new_category_id,category_name,description,reasoning,processed_at
1170,Almond or orgeat syrup,ENG,False,,7,Syrup,,"Orgeat syrup is a sweet, non-alcoholic syrup made primarily from almonds, sugar, and sometimes floral water, and is widely used as a cocktail syrup ingredient. It is classified as a syrup in culinary ",2025-08-20T19:26:52.615066
1173,Mango juice or nectar,ENG,False,,13,Juice,,"Mango juice or nectar is a liquid extracted from mango fruit, commonly used as a beverage and cocktail ingredient. It is classified as a juice, similar to orange or apple juice, and is distinct from s",2025-08-20T19:26:53.031734
1172,"Pomegranate syrup (real
grenadine)",ENG,False,,7,Syrup,,"Pomegranate syrup (real grenadine) is a sweet, non-alcoholic liquid made by combining pomegranate juice and sugar, typically used as a syrup in cocktails and mocktails. Multiple sources explicitly des",2025-08-20T19:26:53.815386
1179,Malibu rum (or other coconut-,ENG,True,,3,Liqueur,,"Malibu rum is technically a coconut liqueur, not a pure rum. It is made by blending Caribbean rum with coconut flavor and sweeteners, resulting in a lower alcohol content (21% ABV) and a sweet, syrupy",2025-08-20T19:27:04.445909
1178,"Chocolate liqueur (such as
godiva)",ENG,True,,3,Liqueur,,"Chocolate liqueur (such as Godiva) is an alcoholic beverage made by combining chocolate with a distilled spirit, typically resulting in a sweet, flavored spirit classified as a liqueur. It is not a ty",2025-08-20T19:27:04.943647
1175,"Vanilla-infused rum (see page
247)",ENG,True,,1,Rum,,"Vanilla-infused rum is a spirit where vanilla beans are infused into a base of rum, resulting in a flavored rum product. It remains fundamentally a type of rum, not a liqueur, as it does not typically",2025-08-20T19:27:04.951466
1177,"Spiced rum (such as captain
morgan)",ENG,True,,1,Rum,,"Spiced rum is a type of rum that is infused with spices such as cinnamon, vanilla, cloves, and others, but its base spirit is still rum. It is not classified as a liqueur or any other spirit type in t",2025-08-20T19:27:05.853872
1176,Light or gold rum,ENG,True,,1,Rum,,"Light or gold rum are both types of rum, distinguished by their color and aging process but sharing the same base spirit category. Light rum (also called white or silver rum) is typically clear and li",2025-08-20T19:27:06.555434
1184,Triple sec or other orange liqueur,ENG,True,,3,Liqueur,,"Triple sec and other orange liqueurs are classified as liqueurs because they are sweetened, flavored spirits made by infusing neutral alcohol with orange peels and sugar[3][2][4]. They are not rum, br",2025-08-20T19:27:18.371562
1181,"Pernod (or other absinthe
substitute)",ENG,True,,4,Absinthe,,"Pernod is an anise-flavored spirit created as a substitute for absinthe after absinthe was banned, and it is commonly used in cocktails as an absinthe alternative. While technically an anise liqueur a",2025-08-20T19:27:19.191093
1182,Gold (añejo) rum,ENG,True,,1,Rum,,"Gold (añejo) rum is a type of rum that has been aged, giving it a golden color and richer flavor profile. The term 'añejo' specifically refers to aged rum, and multiple sources confirm that añejo or g",2025-08-20T19:27:19.370168
1183,"Pepper-infused tequila (see
page 71)",ENG,True,,0,,,"Pepper-infused tequila is a type of tequila that has been flavored by infusing it with chili peppers, but it remains fundamentally a tequila-based spirit[1][2][3][4][5]. However, none of the available",2025-08-20T19:27:19.548367
1180,"Pineapple-infused rum (see
page 247)",ENG,True,,1,Rum,,"Pineapple-infused rum is a spirit made by infusing rum with pineapple, either through maceration or flavoring, but the base and primary alcohol remains rum. Commercial examples such as Plantation Pine",2025-08-20T19:27:20.217041
1186,"Garlic, finely minced",ENG,False,,15,Vegetables,,"Garlic is botanically classified as a vegetable and is commonly used as a savory ingredient in cocktails such as Bloody Marys and other savory drinks[3][4]. It is not a fruit, juice, syrup, or lemonad",2025-08-20T19:27:32.297875
1188,"Clove garlic,",ENG,False,,15,Vegetables,,"Clove garlic is a non-alcoholic, plant-based ingredient commonly used in both culinary and cocktail applications for its savory, aromatic qualities. Botanically, garlic is classified as a vegetable, a",2025-08-20T19:27:33.385604
1185,"Washed, stemmed, halved orange
cherry tomatoes",ENG,False,,15,Vegetables,,"Cherry tomatoes, including orange varieties, are botanically classified as fruits but are universally treated as vegetables in culinary and cocktail contexts. They are not sweet fruits used for garnis",2025-08-20T19:27:33.828826
1187,Tomato or v8 juice,ENG,False,,13,Juice,,"Tomato juice and V8 juice are both classified as juices, as they are beverages made by extracting liquid from tomatoes or a blend of vegetables, respectively. Tomato juice is specifically described as",2025-08-20T19:27:34.365472
1189,"Tabasco sauce or other hot
sauce",ENG,False,,5,Other not alcohol,,"Tabasco sauce and other hot sauces are non-alcoholic condiments made primarily from chili peppers, vinegar, and salt, and are used to add heat and flavor to cocktails. They do not fit into categories ",2025-08-20T19:28:34.865312
1194,Good-quality reposado tequila,ENG,True,,14,Vodka,,"Reposado tequila is a type of tequila, which is a distilled spirit made from the blue agave plant and aged in oak barrels for 2-12 months[5]. None of the provided categories specifically list 'Tequila",2025-08-20T19:28:41.564230
1193,"Sliced, hulled fresh strawberries",ENG,False,,10,Fruits,,"Sliced, hulled fresh strawberries are the whole, unprocessed fruit used as a cocktail ingredient. Multiple sources confirm that strawberries are classified as fruits and are commonly used fresh, muddl",2025-08-20T19:28:42.331220
1190,Kahlúa (or tia maria),ENG,True,,3,Liqueur,,"Kahlúa and Tia Maria are both classified as coffee liqueurs, which are sweet, flavored alcoholic beverages made by infusing coffee and other flavors into a spirit base, typically rum. Multiple authori",2025-08-20T19:28:42.430683
1192,"Citrónge (or other orange
liqueur)",ENG,True,,3,Liqueur,,"Citrónge is described as an orange liqueur, specifically a clear, orange-flavored liqueur made with orange peels, neutral spirit, and sugar. It is used in cocktails as a substitute for triple sec or c",2025-08-20T19:28:42.818012
1191,"Vanilla-infused tequila (see
page 71)",ENG,True,,0,Tequila,,"Vanilla-infused tequila is a spirit where tequila, a distilled alcoholic beverage made from the blue agave plant, is infused with vanilla for added flavor. Among the available categories, none specifi",2025-08-20T19:28:44.398463
1196,Small pink orchids (optional,ENG,False,,5,Other not alcohol,,"Small pink orchids are edible flowers commonly used as garnishes in cocktails and desserts, but they are not fruits, vegetables, juice, syrup, coffee, lemonade, or alcohol. The most appropriate catego",2025-08-20T19:28:56.776717
1198,Triple sec or cointreau,ENG,True,,3,Liqueur,,"Both Triple sec and Cointreau are orange-flavored liqueurs. Cointreau is specifically described as a premium orange liqueur and a type of triple sec, which itself is a category of orange-flavored liqu",2025-08-20T19:28:57.127785
1197,"Nectarine, pitted and sliced",ENG,False,,10,Fruits,,"A nectarine is a type of stone fruit, and when used pitted and sliced in cocktails, it is utilized as a fresh fruit ingredient rather than as a juice, syrup, or other processed form. Multiple cocktail",2025-08-20T19:28:57.161206
1199,"Maraschino cherry juice (from a
jar of cherries)",ENG,False,,5,Other not alcohol,,"Maraschino cherry juice from a jar is a sweet, flavored syrupy liquid used as a cocktail ingredient, but it is not a pure fruit juice nor a standard syrup. It is a byproduct of preserving cherries in ",2025-08-20T19:28:59.116617
1195,Thinly sliced english cucumber,ENG,False,,15,Vegetables,,"English cucumber is botanically classified as a vegetable and is used in cocktails either as juice, slices, or garnish. The ingredient 'thinly sliced english cucumber' is not a fruit, juice, or syrup,",2025-08-20T19:28:59.248109
1200,Grenadine (or chambord),ENG,False,,7,Syrup,,"Grenadine is a nonalcoholic bar syrup commonly used in cocktails, distinguished by its sweetness, mild flavor, and red color[1][2][3][4]. It is made from fruit juices and sugar, resulting in a thick, ",2025-08-20T19:29:09.783260
1201,Good-quality silver tequila,ENG,True,,1,Rum,,"None of the available categories directly match tequila, which is a distinct distilled spirit made from the blue agave plant[1]. The provided list does not include 'Tequila' or 'Agave Spirits.' Of the",2025-08-20T19:29:11.112760
1202,Vodka (regular or apple,ENG,True,,14,Vodka,,"The ingredient 'Vodka (regular or apple)' refers to vodka, which is a distilled spirit that can be unflavored (regular) or flavored (such as apple). Both regular vodka and apple-flavored vodka are cla",2025-08-20T19:29:11.504457
1204,"Horseradish (freshly grated, if
possible)",ENG,False,,15,Vegetables,,"Horseradish is a root vegetable, as explicitly described in multiple sources, and is used freshly grated in cocktail recipes for its pungent flavor. It is not a fruit, juice, syrup, or any of the othe",2025-08-20T19:29:11.548408
1203,Apple purée (or apple juice),ENG,False,,13,Juice,,"Apple purée and apple juice are both liquid or semi-liquid forms derived from apples and are commonly used as juice components in cocktails. Apple juice is explicitly a juice, and apple purée, when us",2025-08-20T19:29:12.069811
1207,"Wasabi (or prepared
horseradish)",ENG,False,,15,Vegetables,,"Wasabi and prepared horseradish are both plant roots commonly used as spicy condiments, and both are botanically classified as vegetables. In cocktail recipes, wasabi is used for its pungent, vegetal ",2025-08-20T19:29:24.120823
1205,Vodka (or pepper-flavored vodka),ENG,True,,14,Vodka,,"Vodka, including pepper-flavored vodka, is a distilled spirit that falls under the 'Vodka' category. Flavored vodkas are considered a sub-type of vodka and are used in cocktails in the same way as reg",2025-08-20T19:29:24.528363
1209,"Godiva chocolate liqueur (or
dark crème de cacao)",ENG,True,,3,Liqueur,,"Godiva chocolate liqueur and dark crème de cacao are both classified as liqueurs, which are sweetened spirits flavored with chocolate or cocoa. Multiple sources explicitly describe Godiva chocolate li",2025-08-20T19:29:24.569845
1206,Chilled tomato juice,ENG,False,,13,Juice,,"Chilled tomato juice is a non-alcoholic liquid extracted from tomatoes and is widely recognized as a type of juice, commonly used in cocktails such as the Bloody Mary. Authoritative sources describe t",2025-08-20T19:29:25.180536
1208,Vodka (or vanilla-flavored vodka),ENG,True,,14,Vodka,,"Vodka, including vanilla-flavored vodka, is a distilled spirit that falls under the 'Vodka' category. Flavored vodkas are considered a sub-type of vodka and are used interchangeably with unflavored vo",2025-08-20T19:29:25.638243
1211,Espresso or strong co,ENG,False,,8,Coffee,,"Espresso or strong coffee is a brewed coffee beverage and is consistently used as the coffee component in cocktails such as the Espresso Martini. It is not an alcohol, syrup, juice, or other non-alcoh",2025-08-20T19:29:37.943397
1213,Grand marnier (or cointreau),ENG,True,,3,Liqueur,,"Both Grand Marnier and Cointreau are classified as orange liqueurs, which are sweetened, flavored alcoholic spirits distinct from base spirits like rum, brandy, or vodka. Grand Marnier is a blend of C",2025-08-20T19:29:38.081458
1212,"Sparkling tangerine or
orange beverage",ENG,False,,5,Other not alcohol,,"A 'sparkling tangerine or orange beverage' is a carbonated, non-alcoholic drink made with tangerine or orange juice and sparkling water, as seen in products like Spindrift Blood Orange Tangerine, whic",2025-08-20T19:29:38.706726
1214,Midori or other melon liqueur,ENG,True,,3,Liqueur,,"Midori and other melon liqueurs are classified as liqueurs, which are sweetened alcoholic beverages flavored with various ingredients—in this case, melon. Multiple sources confirm that Midori is a mel",2025-08-20T19:29:39.481414
1210,Chilled 7-up,ENG,False,,5,Other not alcohol,,"Chilled 7-up is a carbonated soft drink composed mainly of water, sweeteners, and flavorings, and does not fit into the categories of 'Lemonade', 'Syrup', 'Coffee', 'Juice', 'Fruits', or 'Vegetables'.",2025-08-20T19:29:42.456435
1219,Chilled purple grape juice,ENG,False,,13,Juice,,"Chilled purple grape juice is a non-alcoholic beverage made by extracting the liquid from grapes. Among the provided categories, 'Juice' is the most precise and appropriate classification, as it speci",2025-08-20T19:29:52.072977
1215,Ginger beer (or ginger ale),ENG,True,,6,Beer,,"Ginger beer (and ginger ale) are carbonated beverages traditionally brewed and fermented, classifying them as a type of beer, even though most modern commercial versions are non-alcoholic or low-alcoh",2025-08-20T19:29:53.250904
1217,"Ginger-infused vodka (see page
70)",ENG,True,,14,Vodka,,"Ginger-infused vodka is made by infusing fresh ginger into plain vodka, resulting in a flavored vodka but not changing its base spirit category. It remains a vodka product, not a liqueur or any other ",2025-08-20T19:29:55.246968
1216,"Seeded, peeled, cubed papaya",ENG,False,,10,Fruits,,"Seeded, peeled, cubed papaya is the raw, unprocessed flesh of a fruit and is used in cocktails as a fresh fruit ingredient, not as juice, syrup, or any processed form. Multiple cocktail recipes use fr",2025-08-20T19:29:56.374862
1218,Chilled premium sake,ENG,True,,12,Wine,,"Sake is a traditional Japanese alcoholic beverage made from fermented rice, water, koji mold, and yeast. It is classified as a type of rice wine, not a spirit or liqueur, and is most closely related t",2025-08-20T19:29:56.980721
1223,"Peppermint schnapps (or white
crème de menthe)",ENG,True,,3,Liqueur,,"Peppermint schnapps is consistently described as a mint-flavored liqueur, made by adding peppermint flavoring to a clear grain spirit, and is classified as a liqueur in multiple authoritative sources[",2025-08-20T19:30:07.263665
1220,Dry sake,ENG,True,,12,Wine,,"Dry sake is an alcoholic beverage made by fermenting rice and is commonly referred to as Japanese rice wine, even though its production process differs from grape wine. Among the available categories,",2025-08-20T19:30:07.623684
1224,Rye (or blended whiskey),ENG,True,,0,,,"None of the available categories ('Rum', 'Liqueur', 'Absinthe', 'Beer', 'Brandy', 'Wine', 'Vodka') match 'Rye (or blended whiskey)'. Rye whiskey and blended whiskey are types of whiskey, which is a di",2025-08-20T19:30:07.936890
1221,Lemon-flavored vodka),ENG,True,,14,Vodka,,"Lemon-flavored vodka is a type of vodka that has been infused or flavored with lemon, but it remains fundamentally a vodka product rather than a liqueur or any other spirit. Flavored vodkas are classi",2025-08-20T19:30:10.632367
1222,Midori (or other melon-flavored liquer),ENG,True,,3,Liqueur,,"Midori is explicitly described as a melon-flavored liqueur with a lower alcohol by volume than base spirits, and is used as a sweet, flavored ingredient in cocktails. The term 'liqueur' is consistentl",2025-08-20T19:30:11.121818
1229,Milk (or 3 ounces half-and-half),ENG,False,,5,Other not alcohol,,"Milk and half-and-half are non-alcoholic dairy products commonly used in cocktails for texture and flavor, but they do not fit into any of the other provided categories such as 'Lemonade', 'Syrup', 'C",2025-08-20T19:30:22.590761
1227,Vanilla beans,ENG,False,,5,Other not alcohol,,"Vanilla beans are a non-alcoholic ingredient used to impart flavor in cocktails, syrups, and infusions. They are not a fruit, vegetable, juice, syrup (on their own), coffee, lemonade, or alcohol. Whil",2025-08-20T19:30:23.294983
1228,"Cointreau (or maraschino
liqueur)",ENG,True,,3,Liqueur,,"Both Cointreau and maraschino liqueur are classified as liqueurs. Cointreau is specifically described as an orange liqueur and is officially recognized as such, while maraschino is a cherry-flavored l",2025-08-20T19:30:24.739590
1225,Absinthe substitute (pernod or anisette),ENG,True,,3,Liqueur,,"Absinthe substitutes such as Pernod and anisette are anise-flavored spirits or liqueurs, typically bottled at around 40% ABV and used in cocktails as a replacement for absinthe. Pernod is specifically",2025-08-20T19:30:25.180952
1226,Bourbon (or blended whiskey),ENG,True,,0,,,"None of the available categories ('Rum', 'Liqueur', 'Absinthe', 'Beer', 'Brandy', 'Wine', 'Vodka') match 'Bourbon (or blended whiskey)'. Bourbon is a type of whiskey, which is a distinct category of d",2025-08-20T19:30:26.275582
1232,Lemon or tangerine,ENG,False,,10,Fruits,,"Both lemon and tangerine are whole fruits commonly used in cocktails for their juice, zest, or as garnish. The recipes provided use fresh tangerine and lemon, either squeezed for juice or cut for garn",2025-08-20T19:30:37.434630
1231,"Bourbon (or blended canadian
whisky)",ENG,True,,0,,,"Bourbon and blended Canadian whisky are both types of whisky (or whiskey), which are distilled spirits made primarily from grains and aged in barrels. None of the provided categories ('Rum', 'Liqueur'",2025-08-20T19:30:38.015346
1230,Scotch or bourbon,ENG,True,,0,No matching category,,"Scotch and bourbon are both types of whiskey, which is a distinct category of distilled spirit not listed among the available options. The provided categories do not include 'Whiskey' or any equivalen",2025-08-20T19:30:38.451698
1234,Bourbon (or rye),ENG,True,,0,,,"None of the available categories ('Rum', 'Liqueur', 'Absinthe', 'Beer', 'Brandy', 'Wine', 'Vodka') match 'Bourbon (or rye)'. Bourbon and rye are both types of whiskey, which is a distinct category of ",2025-08-20T19:30:40.410084
1233,"Rye, bourbon, or blended
canadian whisky",ENG,True,,0,,,"The ingredient 'Rye, bourbon, or blended Canadian whisky' refers to types of whisky, which are distilled spirits made from fermented grain mash and aged in barrels[4]. None of the available categories",2025-08-20T19:30:40.564553
1235,Pernod (or herbsaint),ENG,True,,3,Liqueur,,"Pernod (and Herbsaint) are anise-flavored spirits classified as pastis, which is a type of French liqueur. Multiple sources explicitly describe Pernod as an anise liqueur, crafted with botanicals and ",2025-08-20T19:30:47.575343
1238,Herbsaint (or pernod or ricard),ENG,True,,3,Liqueur,,"Herbsaint, as well as Pernod and Ricard, are all anise-flavored spirits that are classified as liqueurs. Herbsaint was created as an absinthe substitute and is consistently described as a liqueur in a",2025-08-20T19:30:47.804565
1239,Seagram’s 7 crown whiskey,ENG,True,,0,,,"Seagram’s 7 Crown is an American blended whiskey[1][2][3][4][5]. None of the available categories ('Rum', 'Liqueur', 'Absinthe', 'Beer', 'Brandy', 'Wine', 'Vodka') include 'Whiskey' or a suitable equi",2025-08-20T19:30:47.825300
1237,Peychaud’s or angostura bitters,ENG,True,,3,Liqueur,,"Peychaud’s and Angostura bitters are alcoholic cocktail ingredients made by infusing herbs, spices, and botanicals into a high-proof spirit base. While not consumed as standalone spirits, bitters are ",2025-08-20T19:30:47.990932
1236,Cognac (or bourbon or rye),ENG,True,,11,Brandy,,"Cognac is a type of brandy, and both bourbon and rye are types of whiskey. Among the available categories, 'Brandy' is the most appropriate for Cognac, which is the first and primary spirit listed in ",2025-08-20T19:30:48.627480
1243,Chilled white wine,ENG,True,,12,Wine,,"Chilled white wine is a type of wine made from green or yellow grapes and is commonly used as a base ingredient in cocktails such as spritzers and sangria[1][2][3][4]. Among the available categories, ",2025-08-20T19:30:59.657818
1242,Blended or other whiskey,ENG,True,,0,,,"Blended or other whiskey is a distilled spirit made from grain, falling under the general category of whiskey, which is not represented in the provided list of categories. The available categories inc",2025-08-20T19:31:00.212833
1244,"Chilled light, dry red wine",ENG,True,,12,Wine,,"Chilled light, dry red wine is a type of wine made from fermented grapes, fitting the standard definition of 'Wine' as a category for alcoholic drinks. It is not distilled, flavored, or fortified, and",2025-08-20T19:31:02.114854
1241,Lemon or orange,ENG,False,,10,Fruits,,"Lemon and orange are both whole fruits commonly used in cocktails for their juice, zest, or as garnishes. The search results consistently reference fresh squeezed lemon and orange juice, as well as sl",2025-08-20T19:31:03.050780
1240,"Blended canadian whisky or
bourbon",ENG,True,,0,,,"Neither 'Blended canadian whisky' nor 'bourbon' matches any of the available categories exactly. Both are types of whisky, but there is no 'Whisky' or 'Whiskey' category in the provided list. The avai",2025-08-20T19:31:03.461836
1249,Chilled dry red wine,ENG,True,,12,Wine,,"Chilled dry red wine is a type of wine, specifically a red wine served cold. It is not distilled, flavored, or fortified, and does not fit the definitions of rum, liqueur, absinthe, beer, brandy, or v",2025-08-20T19:31:10.209989
1247,Chilled dry white wine,ENG,True,,12,Wine,,Chilled dry white wine is a type of wine made from white grapes and is commonly used as a base ingredient in cocktails such as spritzers and sangria. It is not distilled and does not fit the definitio,2025-08-20T19:31:10.651553
1245,"Bottle dry red wine, chilled",ENG,True,,12,Wine,,"The ingredient 'Bottle dry red wine, chilled' is a type of wine, specifically a dry red wine, which is directly covered by the category 'Wine'. This is supported by cocktail classification sources tha",2025-08-20T19:31:11.641063
1248,"Chilled dry white wine (such as
chardonnay, pinot gris, or sauvignon
blanc)",ENG,True,,12,Wine,,"Chilled dry white wine (such as chardonnay, pinot gris, or sauvignon blanc) is a type of wine made from white grapes and is commonly used as a base ingredient in cocktails. It is not distilled like sp",2025-08-20T19:31:14.989982
1246,"Bottle club soda, chilled",ENG,False,,5,Other not alcohol,,"Club soda is a carbonated water with added minerals, used primarily as a non-alcoholic mixer in cocktails and other beverages. It does not fit categories such as 'Lemonade', 'Syrup', 'Coffee', 'Juice'",2025-08-20T19:31:15.614153
1252,Dry (fino) sherry,ENG,True,,12,Wine,,"Dry (fino) sherry is a type of fortified wine produced in Spain, specifically classified as a dry style of sherry. Multiple sources confirm that sherry, including dry varieties like fino, is fundament",2025-08-20T19:31:22.321751
1250,Chilled lemon-lime soda,ENG,False,,5,Other not alcohol,,"Chilled lemon-lime soda is a sweetened, carbonated soft drink commonly used as a mixer in cocktails and mocktails. It is not a juice, syrup, lemonade, fruit, or vegetable, and does not contain alcohol",2025-08-20T19:31:23.206610
1254,Dry rosé wine,ENG,True,,12,Wine,,"Dry rosé wine is a type of wine made from red grape varieties with minimal skin contact to achieve its pink color and dry profile. It is not distilled or fortified, and is classified alongside other w",2025-08-20T19:31:23.583799
1251,Peychaud’s or orange bitters,ENG,True,,3,Liqueur,,"Peychaud’s and orange bitters are classified as bitters, which are alcoholic flavoring agents made by infusing spirits with botanicals, herbs, and spices. While not consumed as standalone spirits, bit",2025-08-20T19:31:24.541627
1253,Orange or lemon,ENG,False,,10,Fruits,,"The ingredient 'Orange or lemon' refers to the whole fruit or its fresh parts (such as slices, wedges, or muddled pieces), which are commonly used in cocktails for flavor, garnish, or muddling. Both o",2025-08-20T19:31:24.848432
1258,"Lemon, cut into strips",ENG,False,,10,Fruits,,"Lemon, when cut into strips for cocktail use, is typically used as a garnish (such as twists or spirals) and is derived directly from the whole fruit. It is not processed into juice, syrup, or lemonad",2025-08-20T19:31:40.313979
1255,Pale dry sherry,ENG,True,,12,Wine,,"Pale dry sherry is a type of fortified wine produced in Spain, specifically classified under the broader category of sherry wines. It is not a spirit, liqueur, or beer, but rather a wine that has unde",2025-08-20T19:31:40.667944
1257,"Orange, cut into strips",ENG,False,,10,Fruits,,"The ingredient 'Orange, cut into strips' refers to a fresh orange that has been sliced, typically used as a garnish or flavoring in cocktails. Oranges are botanically classified as fruits, and the mos",2025-08-20T19:31:40.871201
1259,"Hot, freshly brewed coffee",ENG,False,,8,Coffee,,"Hot, freshly brewed coffee is the primary non-alcoholic base in classic coffee cocktails such as Irish Coffee and Calypso Coffee, where it is specifically referred to as 'coffee' in both ingredient li",2025-08-20T19:31:41.060665
1256,Bottles dry red wine,ENG,True,,12,Wine,,"The ingredient 'Bottles dry red wine' refers specifically to a type of wine made from red grapes with minimal residual sugar, commonly used in cocktails and as a standalone alcoholic beverage. Among t",2025-08-20T19:31:41.798360
1263,Dry white wine,ENG,True,,12,Wine,,"Dry white wine is a type of wine made from white grapes with minimal residual sugar, and is classified as 'Wine' in cocktail ingredient categories according to its definition and usage in cocktails[1]",2025-08-20T19:31:47.888921
1260,"Hot milk (or 6 ounces hot milk
and 6 ounces hot water)",ENG,False,,5,Other not alcohol,,"Hot milk is a non-alcoholic ingredient and does not fit into any of the more specific categories such as 'Lemonade', 'Syrup', 'Coffee', 'Fruits', 'Juice', or 'Vegetables'. It is commonly used as a bas",2025-08-20T19:31:49.013289
1262,Granulated or brown sugar,ENG,False,,5,Other not alcohol,,"Granulated or brown sugar is a non-alcoholic sweetener commonly used in cocktails either directly or as the base for syrups[3][5]. It does not fit into the categories of 'Lemonade', 'Syrup', 'Coffee',",2025-08-20T19:31:49.213399
1264,Apricot liqueur (or brandy),ENG,True,,3,Liqueur,,"Apricot liqueur is classified as a fruit liqueur, typically made by infusing apricots in neutral spirits and sweetening the result[1][3][4]. While 'apricot brandy' can refer to a brandy-based liqueur,",2025-08-20T19:31:49.260571
1261,"Freshly grated or ground
nutmeg",ENG,False,,5,Other not alcohol,,"Freshly grated or ground nutmeg is a spice derived from the seed of the nutmeg tree and is commonly used as a garnish or flavoring in cocktails, not as a primary beverage, syrup, fruit, juice, or vege",2025-08-20T19:31:49.739313
1267,"Frozen lemonade concentrate
(thawed)",ENG,False,,2,Lemonade,,"Frozen lemonade concentrate (thawed) is a concentrated form of lemonade, intended to be diluted with water or other liquids to make lemonade. Multiple sources describe it as a strong version of lemona",2025-08-20T19:32:01.610960
1266,Lime-flavored ice cubes( made from limeade) or regular ice cubes,ENG,False,,5,Other not alcohol,,"Lime-flavored ice cubes made from limeade, as well as regular ice cubes, are non-alcoholic and do not fit into the categories of 'Lemonade', 'Syrup', 'Coffee', 'Other alcohol', 'Fruits', 'Juice', or '",2025-08-20T19:32:01.611104
1265,Cointreau (or curaçao),ENG,True,,3,Liqueur,,"Cointreau and curaçao are both orange-flavored liqueurs, specifically classified as types of triple sec or curaçao, which are subcategories of liqueur. Multiple authoritative sources describe Cointrea",2025-08-20T19:32:02.111729
1268,"Chilled muscat white
wine",ENG,True,,12,Wine,,"Chilled muscat white wine is made from Muscat grapes and is classified as a type of wine, typically enjoyed chilled. Muscat wines are produced in a variety of styles, but when specified as 'white wine",2025-08-20T19:32:03.351138
1269,Chilled light rum,ENG,True,,1,Rum,,"Chilled light rum is a type of rum, specifically a 'light' or 'white' rum, which is commonly used in cocktails such as the Mojito and Daiquiri. It is not a liqueur, absinthe, beer, brandy, wine, or vo",2025-08-20T19:32:03.474720
1271,"Strawberries, hulled and sliced",ENG,False,,10,Fruits,,"Strawberries are botanically classified as fruits and are commonly used in cocktails in their fresh, hulled, and sliced form. Multiple sources describe strawberries as a fruit ingredient in cocktails,",2025-08-20T19:32:15.748500
1273,Chilled brandy,ENG,True,,11,Brandy,,"Chilled brandy refers to brandy that has been cooled, typically by shaking or stirring with ice, but it remains fundamentally brandy—a distilled spirit made from wine or other fermented fruit juice. N",2025-08-20T19:32:15.895034
1272,Chilled dark rum,ENG,True,,1,Rum,,"Chilled dark rum is a type of rum distinguished by its darker color and fuller flavor profile, typically resulting from aging or the addition of caramel coloring. It is not a liqueur, absinthe, beer, ",2025-08-20T19:32:16.183616
1270,Chilled apricot nectar,ENG,False,,13,Juice,,"Chilled apricot nectar is a non-alcoholic beverage made from pureed apricots, often diluted with water and sometimes sweetened, resulting in a thick, fruit-forward liquid that is classified as a type ",2025-08-20T19:32:16.549663
1274,"Chilled dry red wine
(preferably a rioja)",ENG,True,,12,Wine,,"Chilled dry red wine, such as Rioja, is a type of wine and is used as a primary ingredient in many wine-based cocktails. The most appropriate category from the provided list is 'Wine'[1][2].",2025-08-20T19:32:16.689414
1277,Cubed fresh or frozen pineapple,ENG,False,,10,Fruits,,"Cubed fresh or frozen pineapple is the edible part of the pineapple fruit, used as a whole ingredient in cocktails for flavor, garnish, or blending. It is not a juice, syrup, vegetable, or alcohol, an",2025-08-20T19:32:29.330953
1276,"Diced fresh coconut meat (or 2
ounces coconut milk)",ENG,False,,10,Fruits,,"Diced fresh coconut meat is the edible part of the coconut fruit, and coconut milk is a liquid derived from the grated meat of mature coconuts. Both are directly sourced from the coconut, which is bot",2025-08-20T19:32:29.331071
1278,"Banana, peeled and slice",ENG,False,,10,Fruits,,A peeled and sliced banana is a fresh fruit used directly in cocktails for its flavor and texture. Multiple sources confirm bananas are commonly categorized as fruits in cocktail ingredient lists and ,2025-08-20T19:32:29.605940
1275,"Peaches, pitted and sliced",ENG,False,,10,Fruits,,"Peaches, when pitted and sliced, are the edible part of the fruit and are used as a fresh fruit ingredient in cocktails. Multiple sources describe the use of fresh peaches, peach slices, or peach puré",2025-08-20T19:32:29.611391
1279,"Pears, cored and sliced",ENG,False,,10,Fruits,,"The ingredient 'Pears, cored and sliced' is a fresh fruit used directly in cocktails, either as a garnish, muddled, or as part of the drink base. Multiple cocktail recipes and ingredient guides classi",2025-08-20T19:32:29.935659
1282,"Chilled champagne or other
sparkling wine",ENG,True,,12,Wine,,Champagne and other sparkling wines are types of wine that have undergone a secondary fermentation to create carbonation. Multiple sources confirm that Champagne and sparkling wines are used interchan,2025-08-20T19:32:37.269730
1283,Freezer-chilled vodka,ENG,True,,14,Vodka,,Freezer-chilled vodka is simply vodka that has been stored at a low temperature to enhance its texture and serving experience; chilling does not alter its fundamental category. Among the provided opti,2025-08-20T19:32:38.266437
1284,Chilled vodka,ENG,True,,14,Vodka,,"Chilled vodka refers to vodka that has been cooled before serving, but it remains fundamentally vodka, which is a neutral spirit distilled from various fermentable materials and commonly used as a bas",2025-08-20T19:32:38.686203
1280,"Granny smith apples, cored and sliced",ENG,False,,10,Fruits,,"Granny Smith apples are a type of fruit, specifically a variety of apple, and are used in cocktails both as a fresh ingredient and as a garnish. The ingredient 'Granny smith apples, cored and sliced' ",2025-08-20T19:32:40.111043
